id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,errors
7504625,2025-01-08 12:57:00,1533,4625,$64.93,Swipe Transaction,83408,Indianapolis,
7504626,2025-01-08 12:57:00,1534,4250,$81.66,Swipe Transaction,20561,Cherry Hill,
7504627,2025-01-08 12:57:00,1692,5371,$-77.00,Swipe Transaction,22204,Katonah,
7504628,2025-01-08 12:58:00,1076,3858,$142.25,Swipe Transaction,54850,Hamlet,
7504629,2025-01-08 12:58:00,1840,5915,$40.00,Swipe Transaction,27092,Beaverton,
7504630,2025-01-08 12:59:00,141,3028,$36.28,Swipe Transaction,38602,Gause,
7504631,2025-01-08 12:59:00,401,3004,$9.47,Swipe Transaction,81833,North Hollywood,
7504632,2025-01-08 12:59:00,550,163,$32.36,Swipe Transaction,32858,Bonney Lake,
7504634,2025-01-08 12:59:00,1668,4185,$72.69,Swipe Transaction,19964,Exeter,
7504635,2025-01-08 13:00:00,595,2128,$7.86,Swipe Transaction,91440,Bunn,
7504636,2025-01-08 13:00:00,1367,2053,$8.50,Swipe Transaction,61195,Green Bay,
7504637,2025-01-08 13:00:00,1435,4294,$143.86,Online Transaction,87530,ONLINE,
7504638,2025-01-08 13:00:00,1445,4716,$67.03,Swipe Transaction,80374,Claypool,
7504639,2025-01-08 13:01:00,55,3265,$1.83,Swipe Transaction,14528,Richmond,
7504640,2025-01-08 13:01:00,657,4662,$11.98,Swipe Transaction,60569,Marshall,
7504641,2025-01-08 13:01:00,1209,4573,$548.24,Swipe Transaction,4269,Yonkers,
7504642,2025-01-08 13:01:00,1567,2916,$140.00,Swipe Transaction,27092,Binghamton,
7504643,2025-01-08 13:02:00,425,5149,$56.00,Swipe Transaction,59935,Carmel Valley,
7504644,2025-01-08 13:02:00,433,3868,$8.78,Swipe Transaction,25887,Pana,
7504645,2025-01-08 13:02:00,1245,4498,$20.66,Swipe Transaction,85945,Gloucester,
7504646,2025-01-08 13:02:00,1324,5889,$13.95,Swipe Transaction,19964,Sarasota,
7504647,2025-01-08 13:03:00,122,2034,$13.66,Swipe Transaction,91884,Pensacola,
7504648,2025-01-08 13:03:00,356,3251,$7.83,Swipe Transaction,25887,Stuart,
7504649,2025-01-08 13:03:00,633,2597,$-95.00,Swipe Transaction,26810,Gardena,
7504650,2025-01-08 13:03:00,1127,4641,$78.71,Swipe Transaction,42189,Naples,
7504651,2025-01-08 13:03:00,1196,4542,$6.21,Swipe Transaction,57517,Kingman,
7504652,2025-01-08 13:03:00,1696,2408,$-75.00,Swipe Transaction,61195,Merritt Island,
7504654,2025-01-08 13:03:00,1920,3415,$81.48,Swipe Transaction,57125,Miltona,
7504655,2025-01-08 13:04:00,580,2961,$60.00,Swipe Transaction,27092,Chicago,
7504656,2025-01-08 13:04:00,633,2597,$92.40,Swipe Transaction,26810,Gardena,
7504657,2025-01-08 13:04:00,1103,2599,$46.83,Swipe Transaction,20519,Clearfield,
7504658,2025-01-08 13:04:00,1237,3372,$124.54,Swipe Transaction,53385,Waukegan,
7504659,2025-01-08 13:04:00,1696,2408,$143.76,Swipe Transaction,61195,Merritt Island,
7504661,2025-01-08 13:05:00,207,2506,$82.01,Swipe Transaction,60569,Dry Fork,
7504662,2025-01-08 13:05:00,415,3225,$7.74,Swipe Transaction,22204,Washington Court House,
7504663,2025-01-08 13:05:00,1076,3027,$81.34,Swipe Transaction,46925,Fayetteville,
7504664,2025-01-08 13:05:00,1576,5821,$10.46,Swipe Transaction,61195,Waterford,
7504665,2025-01-08 13:05:00,1664,5147,$1.24,Swipe Transaction,14528,Ann Arbor,
7504666,2025-01-08 13:06:00,460,4534,$161.82,Swipe Transaction,29246,Hartsdale,
7504667,2025-01-08 13:06:00,1266,2478,$10.91,Swipe Transaction,60769,Guadalajara,
7504668,2025-01-08 13:06:00,1646,4742,$79.78,Online Transaction,86369,ONLINE,
7504669,2025-01-08 13:07:00,98,4237,$6.92,Swipe Transaction,75781,Seymour,
7504670,2025-01-08 13:07:00,252,5407,$12.52,Swipe Transaction,50783,Brecksville,
7504671,2025-01-08 13:07:00,488,5413,$34.64,Swipe Transaction,12822,Gregory,
7504673,2025-01-08 13:07:00,1053,3771,$13.58,Swipe Transaction,14614,Oviedo,
7504674,2025-01-08 13:07:00,1176,5003,$323.03,Online Transaction,43422,ONLINE,
7504675,2025-01-08 13:07:00,1299,3913,$8.43,Swipe Transaction,36830,Hope,
7504676,2025-01-08 13:07:00,1720,2492,$140.00,Swipe Transaction,27092,Fort Worth,
7504677,2025-01-08 13:07:00,1964,5898,$50.67,Swipe Transaction,85251,Clayton,
7504679,2025-01-08 13:08:00,1176,5003,$248.63,Online Transaction,43422,ONLINE,Insufficient Balance
7504680,2025-01-08 13:08:00,1648,1187,$9.88,Swipe Transaction,72351,Mendham,
7504681,2025-01-08 13:08:00,1837,259,$50.08,Swipe Transaction,54054,Los Angeles,
7504682,2025-01-08 13:08:00,1849,5904,$7.48,Swipe Transaction,70692,Tacoma,
7504683,2025-01-08 13:09:00,300,3814,$5.47,Swipe Transaction,60569,North Haven,
7504687,2025-01-08 13:09:00,1569,2392,$40.00,Swipe Transaction,27092,Woonsocket,
7504688,2025-01-08 13:09:00,1696,2408,$75.00,Swipe Transaction,61195,Merritt Island,
7504689,2025-01-08 13:09:00,1963,4565,$22.02,Swipe Transaction,88852,Vacaville,
7504690,2025-01-08 13:10:00,112,1134,$0.77,Swipe Transaction,86438,Carthage,
7504692,2025-01-08 13:10:00,1755,998,$22.13,Swipe Transaction,55290,Cordele,
7504693,2025-01-08 13:10:00,1764,2118,$57.65,Swipe Transaction,46965,Grand Rapids,
7504694,2025-01-08 13:10:00,1920,3415,$66.02,Swipe Transaction,57125,Miltona,Insufficient Balance
7504695,2025-01-08 13:10:00,1957,5483,$323.00,Swipe Transaction,57133,Waianae,
7504696,2025-01-08 13:11:00,244,1082,$80.00,Swipe Transaction,27092,Campbellton,
7504697,2025-01-08 13:11:00,425,5149,$-56.00,Swipe Transaction,59935,Carmel Valley,
7504698,2025-01-08 13:11:00,428,3842,$6.09,Swipe Transaction,2177,Redwood City,
7504700,2025-01-08 13:11:00,1453,1117,$1.79,Swipe Transaction,59935,Parrish,
7504701,2025-01-08 13:11:00,1718,4706,$1.75,Swipe Transaction,18441,West Covina,
7504702,2025-01-08 13:12:00,933,2523,$3.54,Swipe Transaction,50783,Tulsa,
7504703,2025-01-08 13:12:00,1777,5014,$-76.00,Swipe Transaction,59935,Annandale,
7504704,2025-01-08 13:13:00,176,2603,$70.43,Swipe Transaction,13523,Atlanta,
7504705,2025-01-08 13:13:00,1006,2185,$80.56,Swipe Transaction,22881,Hobart,
7504707,2025-01-08 13:13:00,1560,2501,$377.40,Swipe Transaction,76845,Badger,
7504708,2025-01-08 13:13:00,1813,4591,$78.67,Swipe Transaction,20561,Thompsons Station,
7504709,2025-01-08 13:14:00,906,2174,$20.96,Swipe Transaction,83480,Tooele,
7504710,2025-01-08 13:14:00,1439,235,$1.34,Swipe Transaction,14528,New Market,
7504711,2025-01-08 13:14:00,1538,3206,$62.08,Online Transaction,13154,ONLINE,
7504713,2025-01-08 13:14:00,1989,2984,$122.51,Swipe Transaction,20561,Upper Marlboro,
7504715,2025-01-08 13:15:00,437,3271,$76.24,Swipe Transaction,24743,Arnold,
7504717,2025-01-08 13:15:00,1470,3896,$18.99,Swipe Transaction,86410,Fredericksburg,
7504718,2025-01-08 13:15:00,1535,187,$9.75,Swipe Transaction,83271,Athens,
7504719,2025-01-08 13:16:00,19,5974,$8.05,Swipe Transaction,20762,Santa Barbara,
7504721,2025-01-08 13:16:00,1253,2561,$11.29,Swipe Transaction,91128,Cheshire,
7504722,2025-01-08 13:16:00,1710,1182,$199.15,Swipe Transaction,85222,Portage,
7504723,2025-01-08 13:16:00,1750,3714,$-75.00,Swipe Transaction,61195,La Grange,
7504724,2025-01-08 13:17:00,425,5149,$123.60,Swipe Transaction,59935,Carmel Valley,
7504726,2025-01-08 13:17:00,1651,4181,$140.00,Swipe Transaction,27092,Memphis,
7504728,2025-01-08 13:18:00,430,150,$68.67,Swipe Transaction,86109,Crown Point,
7504729,2025-01-08 13:18:00,1173,4696,$32.77,Swipe Transaction,32997,Casper,
7504730,2025-01-08 13:18:00,1694,5032,$10.40,Swipe Transaction,6746,Stamford,
7504732,2025-01-08 13:19:00,764,3727,$44.09,Swipe Transaction,32858,Savannah,
7504733,2025-01-08 13:19:00,1736,113,$35.54,Online Transaction,39021,ONLINE,
7504735,2025-01-08 13:20:00,419,3854,$23.23,Swipe Transaction,31926,Metairie,
7504736,2025-01-08 13:20:00,1236,4101,$80.00,Swipe Transaction,27092,Pueblo,
7504737,2025-01-08 13:20:00,1437,5818,$80.00,Swipe Transaction,27092,Montesano,
7504738,2025-01-08 13:20:00,1452,3801,$10.14,Swipe Transaction,59935,Houston,
7504739,2025-01-08 13:20:00,1571,45,$81.79,Swipe Transaction,63566,Hendersonville,
7504740,2025-01-08 13:20:00,1776,4938,$44.21,Swipe Transaction,31329,Nashport,
7504741,2025-01-08 13:21:00,178,4261,$33.27,Swipe Transaction,94437,Blue Springs,
7504743,2025-01-08 13:21:00,1750,3714,$75.00,Swipe Transaction,61195,La Grange,
7504744,2025-01-08 13:22:00,1190,4508,$105.28,Swipe Transaction,54850,Summerville,
7504745,2025-01-08 13:22:00,1777,5014,$39.32,Swipe Transaction,59935,Annandale,
7504747,2025-01-08 13:23:00,742,3900,$18.25,Swipe Transaction,69956,Manassas,
7504750,2025-01-08 13:24:00,1487,2978,$78.51,Swipe Transaction,15066,Mars,
7504751,2025-01-08 13:24:00,1777,5014,$76.00,Swipe Transaction,59935,Annandale,
7504752,2025-01-08 13:24:00,1820,2431,$79.04,Swipe Transaction,59697,Miami,
7504754,2025-01-08 13:25:00,1121,3777,$37.46,Swipe Transaction,20561,Florence,
7504755,2025-01-08 13:25:00,1193,2963,$15.19,Online Transaction,18563,ONLINE,
7504756,2025-01-08 13:25:00,1279,5472,$22.98,Swipe Transaction,16291,Novi,
7504759,2025-01-08 13:26:00,123,197,$8.77,Swipe Transaction,72351,Griffin,
7504760,2025-01-08 13:26:00,345,3441,$20.54,Swipe Transaction,48919,Lawrence,
7504761,2025-01-08 13:26:00,1268,5520,$45.74,Swipe Transaction,26810,Boaz,
7504762,2025-01-08 13:27:00,483,2121,$52.42,Online Transaction,23329,ONLINE,
7504763,2025-01-08 13:27:00,571,5960,$48.51,Swipe Transaction,32175,Martinsburg,
7504765,2025-01-08 13:27:00,795,5162,$56.48,Swipe Transaction,79808,Dallas,
7504766,2025-01-08 13:27:00,852,4187,$12.15,Swipe Transaction,25887,Gainesville,
7504767,2025-01-08 13:27:00,1104,5766,$132.82,Swipe Transaction,75781,Pompano Beach,
7504768,2025-01-08 13:27:00,1750,3714,$63.30,Swipe Transaction,61195,La Grange,
7504769,2025-01-08 13:28:00,1246,5812,$1.29,Swipe Transaction,14528,Mobile,
7504770,2025-01-08 13:28:00,1268,5520,$87.00,Swipe Transaction,26810,Boaz,
7504771,2025-01-08 13:28:00,1452,3801,$72.00,Swipe Transaction,59935,Houston,
7504772,2025-01-08 13:28:00,1452,3801,$-72.00,Swipe Transaction,59935,Houston,
7504773,2025-01-08 13:28:00,1763,4486,$94.09,Swipe Transaction,7710,Minneapolis,
7504774,2025-01-08 13:28:00,1872,2917,$43.68,Swipe Transaction,26909,Marietta,
7504775,2025-01-08 13:29:00,633,2597,$95.00,Swipe Transaction,26810,Gardena,
7504776,2025-01-08 13:29:00,674,5348,$14.63,Swipe Transaction,99539,San Diego,
7504778,2025-01-08 13:29:00,1268,5520,$-87.00,Swipe Transaction,26810,Boaz,
7504779,2025-01-08 13:30:00,1702,5749,$14.06,Swipe Transaction,5548,Mosier,
7504780,2025-01-08 13:30:00,1736,113,$40.28,Online Transaction,39021,ONLINE,
7504782,2025-01-08 13:31:00,514,1123,$-63.00,Swipe Transaction,61195,Indialantic,
7504783,2025-01-08 13:31:00,828,3767,$33.26,Swipe Transaction,84942,San Antonio,
7504784,2025-01-08 13:31:00,1434,5776,$163.17,Swipe Transaction,86616,Lake Worth,
7504785,2025-01-08 13:32:00,61,2622,$7.21,Swipe Transaction,88646,Yonkers,Technical Glitch
7504786,2025-01-08 13:32:00,1102,2822,$112.79,Swipe Transaction,86435,San Jose,
7504787,2025-01-08 13:32:00,1562,168,$26.87,Swipe Transaction,83214,Colcord,
7504788,2025-01-08 13:32:00,1605,3231,$88.53,Swipe Transaction,31868,Middletown,
7504789,2025-01-08 13:32:00,1737,1096,$14.36,Swipe Transaction,34490,Macomb,
7504790,2025-01-08 13:32:00,1985,4085,$9.63,Swipe Transaction,50783,Alpharetta,
7504791,2025-01-08 13:33:00,428,3842,$8.32,Swipe Transaction,85758,Redwood City,
7504792,2025-01-08 13:33:00,642,2051,$35.49,Swipe Transaction,34100,Atlanta,
7504794,2025-01-08 13:33:00,1256,236,$52.00,Swipe Transaction,61195,Stratford,
7504795,2025-01-08 13:33:00,1812,2531,$6.24,Swipe Transaction,75781,Quitman,
7504796,2025-01-08 13:33:00,1988,2161,$24.61,Online Transaction,39021,ONLINE,
7504797,2025-01-08 13:34:00,5,3283,$40.00,Swipe Transaction,27092,Clyde,
7504798,2025-01-08 13:34:00,1696,2408,$-70.00,Swipe Transaction,59935,Merritt Island,
7504799,2025-01-08 13:35:00,570,5897,$83.32,Swipe Transaction,19964,Gainesville,
7504800,2025-01-08 13:36:00,112,1134,$89.85,Swipe Transaction,34702,Massena,
7504801,2025-01-08 13:36:00,1074,3903,$1.67,Swipe Transaction,50783,Hot Springs,
7504802,2025-01-08 13:36:00,1274,1075,$69.00,Swipe Transaction,22204,Pascoag,
7504803,2025-01-08 13:36:00,1788,2538,$8.06,Swipe Transaction,44036,Raceland,
7504804,2025-01-08 13:37:00,972,4166,$67.00,Swipe Transaction,43293,El Paso,
7504807,2025-01-08 13:38:00,751,5552,$75.06,Swipe Transaction,79589,Gunter,
7504810,2025-01-08 13:39:00,514,1123,$63.00,Swipe Transaction,61195,Indialantic,
7504811,2025-01-08 13:39:00,657,2420,$80.00,Swipe Transaction,27092,Moorhead,
7504812,2025-01-08 13:39:00,793,4234,$41.98,Online Transaction,17976,ONLINE,
7504814,2025-01-08 13:39:00,1448,4685,$34.81,Online Transaction,39021,ONLINE,
7504816,2025-01-08 13:42:00,127,1086,$88.37,Online Transaction,50292,ONLINE,
7504817,2025-01-08 13:42:00,571,5960,$56.20,Swipe Transaction,46965,Martinsburg,
7504819,2025-01-08 13:42:00,1256,236,$-52.00,Swipe Transaction,61195,Stratford,
7504820,2025-01-08 13:42:00,1785,2037,$89.87,Swipe Transaction,50783,Brownsville,
7504821,2025-01-08 13:43:00,1425,2851,$13.29,Online Transaction,39021,ONLINE,
7504823,2025-01-08 13:43:00,1727,3766,$46.61,Online Transaction,39021,ONLINE,
7504824,2025-01-08 13:43:00,1846,5181,$31.31,Online Transaction,73186,ONLINE,
7504826,2025-01-08 13:44:00,1274,1075,$28.41,Swipe Transaction,22204,Pascoag,
7504828,2025-01-08 13:45:00,755,2206,$47.46,Swipe Transaction,35446,North Myrtle Beach,
7504829,2025-01-08 13:45:00,846,3443,$13.46,Swipe Transaction,83271,Omaha,
7504830,2025-01-08 13:46:00,135,2808,$38.33,Online Transaction,39021,ONLINE,
7504831,2025-01-08 13:46:00,1575,2112,$40.23,Swipe Transaction,99244,Osprey,
7504833,2025-01-08 13:47:00,1171,4530,$86.80,Swipe Transaction,88168,Kailua,
7504834,2025-01-08 13:47:00,1666,993,$14.77,Online Transaction,88459,ONLINE,
7504835,2025-01-08 13:48:00,1256,236,$-67.00,Swipe Transaction,61195,Stratford,
7504836,2025-01-08 13:49:00,98,4237,$32.75,Swipe Transaction,45599,Danville,
7504838,2025-01-08 13:49:00,674,5348,$12.32,Swipe Transaction,99539,San Diego,
7504839,2025-01-08 13:49:00,972,4166,$-67.00,Swipe Transaction,43293,El Paso,
7504840,2025-01-08 13:49:00,1256,236,$67.00,Swipe Transaction,61195,Stratford,
7504841,2025-01-08 13:49:00,1357,4611,$2.59,Swipe Transaction,55206,Tacoma,
7504843,2025-01-08 13:50:00,322,5425,$16.71,Swipe Transaction,30675,Camilla,
7504844,2025-01-08 13:50:00,437,3271,$72.56,Swipe Transaction,48618,Belcamp,
7504845,2025-01-08 13:50:00,794,3430,$28.50,Swipe Transaction,59935,South Gate,
7504846,2025-01-08 13:50:00,1334,2866,$20.33,Swipe Transaction,60569,Elmira,
7504847,2025-01-08 13:50:00,1487,4946,$61.47,Swipe Transaction,32858,Mc Kean,
7504848,2025-01-08 13:51:00,208,2426,$45.88,Swipe Transaction,88922,Bothell,
7504849,2025-01-08 13:51:00,1024,4241,$8.90,Swipe Transaction,77786,Tieton,
7504851,2025-01-08 13:52:00,613,3799,$13.20,Online Transaction,47399,ONLINE,
7504852,2025-01-08 13:52:00,764,3727,$67.13,Swipe Transaction,23909,Warner Robins,
7504853,2025-01-08 13:52:00,827,2836,$4.74,Swipe Transaction,75781,Utica,
7504854,2025-01-08 13:52:00,1256,236,$67.13,Swipe Transaction,61195,Stratford,Bad PIN
7504855,2025-01-08 13:52:00,1285,3216,$8.83,Swipe Transaction,69652,Philadelphia,
7504856,2025-01-08 13:52:00,1453,1117,$74.09,Swipe Transaction,45122,Parrish,
7504857,2025-01-08 13:53:00,794,3430,$-63.00,Swipe Transaction,59935,South Gate,
7504858,2025-01-08 13:53:00,1274,1075,$52.60,Swipe Transaction,11468,Central Falls,
7504859,2025-01-08 13:54:00,909,4663,$25.94,Online Transaction,90999,ONLINE,
7504860,2025-01-08 13:54:00,954,2220,$11.89,Swipe Transaction,61195,Riverside,
7504861,2025-01-08 13:54:00,1529,4985,$0.42,Swipe Transaction,14528,Pompano Beach,
7504863,2025-01-08 13:55:00,1028,139,$108.51,Swipe Transaction,60636,Chicago,
7504864,2025-01-08 13:56:00,77,2438,$47.31,Swipe Transaction,60569,Lebanon,
7504865,2025-01-08 13:56:00,380,5838,$136.11,Online Transaction,89650,ONLINE,
7504866,2025-01-08 13:56:00,511,974,$22.92,Swipe Transaction,78967,Tucson,
7504868,2025-01-08 13:56:00,794,3430,$63.00,Swipe Transaction,59935,South Gate,
7504869,2025-01-08 13:56:00,1256,236,$67.13,Swipe Transaction,61195,Stratford,
7504871,2025-01-08 13:56:00,1958,3215,$1.55,Swipe Transaction,50783,Fayetteville,
7504872,2025-01-08 13:57:00,972,4166,$41.92,Swipe Transaction,43293,El Paso,
7504873,2025-01-08 13:57:00,1274,1075,$-69.00,Swipe Transaction,22204,Pascoag,
7504875,2025-01-08 13:58:00,733,1048,$36.14,Swipe Transaction,19756,Brownwood,
7504877,2025-01-08 13:58:00,1561,3386,$21.88,Swipe Transaction,50708,Fort Mill,
7504878,2025-01-08 13:58:00,1635,115,$14.59,Online Transaction,39261,ONLINE,
7504879,2025-01-08 13:58:00,1687,2509,$14.04,Swipe Transaction,2177,Espanola,
7504880,2025-01-08 13:58:00,1940,3859,$100.00,Swipe Transaction,27092,Elmhurst,
7504881,2025-01-08 13:59:00,514,1123,$47.22,Swipe Transaction,61195,Indialantic,
7504882,2025-01-08 13:59:00,528,3834,$2.47,Swipe Transaction,26810,Le Mars,
7504883,2025-01-08 13:59:00,1083,5173,$120.00,Swipe Transaction,27092,Jackson,
7504884,2025-01-08 13:59:00,1370,170,$20.18,Online Transaction,726,ONLINE,
7504885,2025-01-08 13:59:00,1531,2573,$1.29,Swipe Transaction,14528,Trion,
7504887,2025-01-08 13:59:00,1696,2408,$70.00,Swipe Transaction,59935,Merritt Island,
7504886,2025-01-08 13:59:00,1696,2408,$128.96,Swipe Transaction,59935,Merritt Island,
7504888,2025-01-08 14:00:00,542,2025,$7.92,Swipe Transaction,14537,Oklahoma City,
7504890,2025-01-08 14:00:00,1106,2183,$19.94,Swipe Transaction,31893,Glendale,
7504891,2025-01-08 14:00:00,1810,5936,$41.66,Swipe Transaction,1619,Romulus,
7504892,2025-01-08 14:00:00,1888,1169,$76.92,Swipe Transaction,50867,Oakland,
7504893,2025-01-08 14:01:00,176,972,$8.11,Online Transaction,39261,ONLINE,
7504894,2025-01-08 14:02:00,77,5501,$120.00,Swipe Transaction,27092,Mechanicsburg,
7504895,2025-01-08 14:02:00,1083,5173,$100.00,Swipe Transaction,27092,Jackson,
7504896,2025-01-08 14:02:00,1407,5384,$22.68,Online Transaction,39021,ONLINE,
7504897,2025-01-08 14:02:00,1670,5809,$85.00,Swipe Transaction,43293,Long Beach,
7504898,2025-01-08 14:02:00,1823,5177,$13.15,Swipe Transaction,24504,Gilbert,
7504899,2025-01-08 14:03:00,1315,5070,$86.23,Swipe Transaction,32514,Iuka,
7504900,2025-01-08 14:03:00,1470,256,$14.49,Swipe Transaction,77930,Buchanan Dam,
7504901,2025-01-08 14:04:00,849,3823,$25.54,Swipe Transaction,1238,Fayetteville,
7504902,2025-01-08 14:04:00,895,1116,$29.04,Swipe Transaction,80156,Big Bear Lake,
7504903,2025-01-08 14:04:00,1636,2930,$-55.00,Swipe Transaction,22204,Kansas City,
7504904,2025-01-08 14:04:00,1664,5147,$4.20,Swipe Transaction,90865,Ann Arbor,
7504905,2025-01-08 14:04:00,1787,4645,$56.64,Online Transaction,39021,ONLINE,
7504907,2025-01-08 14:05:00,598,32,$27.85,Swipe Transaction,51127,Franconia,
7504908,2025-01-08 14:05:00,1195,3020,$76.11,Swipe Transaction,13646,Caledonia,
7504909,2025-01-08 14:05:00,1712,3711,$1.38,Swipe Transaction,14528,Dallas,
7504910,2025-01-08 14:05:00,1888,1169,$-96.00,Swipe Transaction,50867,Oakland,
7504913,2025-01-08 14:06:00,1105,218,$60.00,Swipe Transaction,27092,Leander,
7504914,2025-01-08 14:06:00,1417,2975,$58.38,Swipe Transaction,84855,Highland,
7504915,2025-01-08 14:07:00,162,2240,$328.00,Swipe Transaction,59474,Highland,
7504916,2025-01-08 14:07:00,774,83,$139.60,Swipe Transaction,20561,Twin Falls,
7504917,2025-01-08 14:07:00,779,119,$53.20,Swipe Transaction,19964,Lewisville,
7504918,2025-01-08 14:07:00,1048,2048,$12.93,Swipe Transaction,50783,Katy,
7504919,2025-01-08 14:07:00,1184,4202,$31.73,Online Transaction,15143,ONLINE,
7504920,2025-01-08 14:07:00,1941,2030,$-89.00,Swipe Transaction,43293,Cooper,
7504921,2025-01-08 14:08:00,127,988,$71.70,Swipe Transaction,74537,Luverne,
7504922,2025-01-08 14:08:00,218,4091,$14.73,Swipe Transaction,24504,Irvington,
7504923,2025-01-08 14:08:00,430,150,$75.42,Swipe Transaction,81591,Crown Point,
7504926,2025-01-08 14:09:00,1475,3746,$19.56,Swipe Transaction,50977,Ewa Beach,
7504927,2025-01-08 14:09:00,1846,5181,$41.30,Online Transaction,73186,ONLINE,
7504928,2025-01-08 14:09:00,1963,3317,$71.97,Swipe Transaction,63291,Vacaville,
7504929,2025-01-08 14:10:00,1815,4582,$27.23,Swipe Transaction,93670,Providence,
7504930,2025-01-08 14:11:00,87,109,$10.32,Swipe Transaction,83480,San Benito,
7504931,2025-01-08 14:11:00,462,2397,$25.81,Swipe Transaction,83480,Bethlehem,
7504932,2025-01-08 14:11:00,580,2961,$-149.00,Swipe Transaction,57133,Waianae,
7504934,2025-01-08 14:12:00,760,5876,$80.00,Swipe Transaction,27092,Upper Sandusky,
7504935,2025-01-08 14:12:00,774,83,$56.80,Swipe Transaction,94625,Draper,
7504936,2025-01-08 14:12:00,1066,1126,$120.00,Swipe Transaction,27092,Newtown,
7504937,2025-01-08 14:12:00,1613,5519,$5.73,Swipe Transaction,75781,Burnham,
7504938,2025-01-08 14:12:00,1946,3679,$30.73,Online Transaction,39021,ONLINE,
7504940,2025-01-08 14:13:00,711,4689,$60.00,Swipe Transaction,27092,Belleville,
7504942,2025-01-08 14:13:00,1540,3763,$42.33,Online Transaction,17976,ONLINE,
7504944,2025-01-08 14:14:00,744,4594,$70.72,Swipe Transaction,75936,Miami,
7504945,2025-01-08 14:15:00,940,2224,$20.15,Swipe Transaction,92014,Miami,
7504946,2025-01-08 14:15:00,1128,4548,$13.71,Swipe Transaction,75055,Lyndonville,
7504947,2025-01-08 14:15:00,1725,4998,$47.33,Swipe Transaction,50783,Henrico,
7504948,2025-01-08 14:15:00,1827,3395,$53.49,Swipe Transaction,71667,Valley Center,
7504949,2025-01-08 14:15:00,1941,2030,$52.81,Swipe Transaction,43293,Cooper,
7504950,2025-01-08 14:16:00,1670,5809,$-85.00,Swipe Transaction,43293,Long Beach,
7504951,2025-01-08 14:16:00,1776,4938,$102.35,Online Transaction,9932,ONLINE,
7504952,2025-01-08 14:16:00,1941,2030,$89.00,Swipe Transaction,43293,Cooper,
7504953,2025-01-08 14:17:00,178,4261,$5.66,Swipe Transaction,59935,Blue Springs,
7504954,2025-01-08 14:17:00,737,148,$8.56,Swipe Transaction,22204,Medford,
7504955,2025-01-08 14:17:00,1127,4641,$69.27,Swipe Transaction,20561,Naples,
7504957,2025-01-08 14:18:00,53,3267,$19.10,Online Transaction,15143,ONLINE,
7504959,2025-01-08 14:18:00,169,3256,$2.60,Swipe Transaction,75606,Sumter,
7504960,2025-01-08 14:18:00,472,4307,$9.01,Swipe Transaction,72246,Round Lake,
7504962,2025-01-08 14:18:00,571,5960,$11.19,Swipe Transaction,28395,Martinsburg,
7504963,2025-01-08 14:18:00,737,148,$-74.00,Swipe Transaction,22204,Medford,
7504964,2025-01-08 14:18:00,1031,3002,$51.69,Swipe Transaction,98648,Bennett,
7504965,2025-01-08 14:18:00,1138,2122,$47.95,Online Transaction,39021,ONLINE,
7504966,2025-01-08 14:19:00,240,2147,$10.35,Swipe Transaction,92165,Morristown,
7504968,2025-01-08 14:19:00,774,83,$209.77,Swipe Transaction,35621,Twin Falls,
7504969,2025-01-08 14:19:00,1151,5006,$5.99,Swipe Transaction,20561,Princeton,
7504970,2025-01-08 14:19:00,1300,2601,$12.25,Swipe Transaction,20519,Pine Bluff,
7504971,2025-01-08 14:19:00,1445,4716,$3.82,Online Transaction,9932,ONLINE,
7504972,2025-01-08 14:19:00,1604,1095,$58.91,Swipe Transaction,47820,Batesville,
7504973,2025-01-08 14:21:00,447,3692,$12.82,Swipe Transaction,83092,Muskegon,
7504974,2025-01-08 14:21:00,580,2961,$239.24,Swipe Transaction,57133,Waianae,
7504975,2025-01-08 14:21:00,585,5881,$6.68,Swipe Transaction,45695,Miami,
7504976,2025-01-08 14:21:00,1039,4937,$80.00,Swipe Transaction,27092,Los Angeles,
7504977,2025-01-08 14:22:00,868,3292,$100.00,Swipe Transaction,27092,Blair,
7504978,2025-01-08 14:22:00,986,4755,$15.26,Swipe Transaction,45098,Freeport,
7504981,2025-01-08 14:23:00,24,2827,$72.81,Swipe Transaction,46284,Machesney Park,
7504982,2025-01-08 14:23:00,737,148,$74.00,Swipe Transaction,22204,Medford,
7504983,2025-01-08 14:23:00,1345,4208,$79.02,Online Transaction,88459,ONLINE,
7504984,2025-01-08 14:23:00,1895,1090,$21.73,Online Transaction,18563,ONLINE,
7504985,2025-01-08 14:24:00,5,3283,$20.54,Swipe Transaction,24823,Clifton Springs,
7504987,2025-01-08 14:24:00,488,5413,$11.68,Swipe Transaction,796,Gregory,
7504988,2025-01-08 14:24:00,556,2,$1.09,Swipe Transaction,14528,Opelika,
7504989,2025-01-08 14:24:00,1019,2602,$246.21,Swipe Transaction,19363,Glendora,
7504990,2025-01-08 14:24:00,1072,201,$12.04,Swipe Transaction,2442,New Bloomfield,
7504991,2025-01-08 14:24:00,1344,1027,$66.80,Swipe Transaction,71667,Sterling Heights,
7504994,2025-01-08 14:25:00,252,5407,$37.11,Swipe Transaction,87110,Bay Village,
